shape_id,shape_pt_lat,shape_pt_sequence,shape_pt_lon,shape_dist_traveled
____1,35.83508,199,10.627116,3.98
____1,35.835163,200,10.627061,3.99
____1,35.83525,201,10.627006,4
____1,35.835434,202,10.626889,4.02
____1,35.835613,203,10.626769,4.04
____1,35.835697,204,10.626709,4.05
____1,35.835785,205,10.626649,4.06
____1,35.835957,206,10.626535,4.08
____1,35.83604,207,10.626484,4.09
____1,35.83621,208,10.626386,4.11
____1,35.836365,209,10.626296,4.13
____1,35.836433,210,10.626255,4.14
____1,35.836502,211,10.626217,4.15
____1,35.836624,212,10.62615,4.16
____1,35.83668,213,10.626125,4.17
____1,35.83676,214,10.626096,4.18
____1,35.836807,215,10.6261,4.19
____1,35.836826,216,10.626154,4.2
____1,35.836884,217,10.626105,4.21
____1,35.83693,218,10.6260605,4.22
____1,35.837032,219,10.625941,4.24
____1,35.837082,220,10.625875,4.25
____1,35.837135,221,10.625807,4.26
____1,35.83723,222,10.625653,4.28
____1,35.837322,223,10.625482,4.3
____1,35.83737,224,10.625389,4.31
____1,35.837467,225,10.625197,4.33
____1,35.837513,226,10.625094,4.34
____1,35.83756,227,10.6249895,4.35
____1,35.837605,228,10.624881,4.36
____1,35.83775,229,10.624609,4.39
____1,35.83805,230,10.6242,4.44
____1,35.838108,231,10.624173,4.45
____1,35.83805,232,10.624168,4.46
____1,35.838123,233,10.624127,4.47
____1,35.83826,234,10.624032,4.49
____1,35.83859,235,10.623729,4.54
____1,35.838806,236,10.623544,4.57
____1,35.839226,237,10.623091,4.63
____1,35.839436,238,10.622848,4.66
____1,35.839657,239,10.62255,4.7
____1,35.839703,240,10.622481,4.71
____1,35.839775,241,10.622372,4.72
____1,35.83982,242,10.622297,4.73
____1,35.839886,243,10.62222,4.74
____1,35.839966,244,10.622141,4.75
____1,35.840057,245,10.622061,4.76
____1,35.840115,246,10.622018,4.77
____1,35.84023,247,10.621909,4.79
____1,35.840336,248,10.621748,4.81
____1,35.84039,249,10.621649,4.82
____1,35.8405,250,10.6214285,4.84
____1,35.840622,251,10.621203,4.86
____1,35.84075,252,10.620975,4.89
____1,35.84082,253,10.620853,4.9
____1,35.840958,254,10.620613,4.93
____1,35.841095,255,10.62037,4.96
____1,35.84124,256,10.6201105,4.99
____1,35.8414,257,10.619857,5.02
____1,35.841583,258,10.619609,5.05
____1,35.84177,259,10.61936,5.08
____1,35.841854,260,10.619231,5.09
____1,35.842014,261,10.618983,5.12
____1,35.84216,262,10.618745,5.15
____1,35.842224,263,10.61863,5.16
____1,35.842342,264,10.618424,5.18
____1,35.8424,265,10.618331,5.19
____1,35.84249,266,10.618166,5.21
____1,35.842525,267,10.618091,5.22
____1,35.84258,268,10.617957,5.23
____1,35.84261,269,10.6178465,5.24
____1,35.84263,270,10.617756,5.25
____1,35.842636,271,10.617662,5.26
____1,35.84265,272,10.617576,5.27
____1,35.84268,273,10.617527,5.28
____1,35.84273,274,10.617533,5.29
____1,35.842762,275,10.617626,5.3
____1,35.842766,276,10.617717,5.31
____1,35.842785,277,10.617768,5.32
____1,35.842827,278,10.617824,5.33
____1,35.84286,279,10.6178665,5.34
____1,35.842945,280,10.61795,5.35
____1,35.843037,281,10.618029,5.36
____1,35.843082,282,10.618066,5.37
____1,35.843163,283,10.618128,5.38
____1,35.84325,284,10.618202,5.39
____1,35.843285,285,10.618242,5.4
____1,35.843384,286,10.618331,5.41
____1,35.843506,287,10.618438,5.43
____1,35.84357,288,10.618492,5.44
____1,35.84369,289,10.618598,5.46
____1,35.84375,290,10.618649,5.47
____1,35.84386,291,10.618737,5.48
____1,35.843956,292,10.618804,5.49
____1,35.844067,293,10.618877,5.5
____1,35.844124,294,10.618914,5.51
____1,35.844185,295,10.61892,5.52
____1,35.844234,296,10.618958,5.53
____1,35.844288,297,10.619007,5.54
____1,35.844357,298,10.619065,5.55
____1,35.84446,299,10.619122,5.56
____1,35.84452,300,10.619152,5.57
____1,35.844666,301,10.619217,5.59
____1,35.844738,302,10.619246,5.6
____1,35.84481,303,10.6192665,5.61
____1,35.84488,304,10.619278,5.62
____1,35.84494,305,10.619291,5.63
____1,35.84508,306,10.619302,5.65
____1,35.845245,307,10.619295,5.67
____1,35.845333,308,10.6192875,5.68
____1,35.845512,309,10.619264,5.7
____1,35.845695,310,10.619236,5.72
____1,35.84579,311,10.619221,5.73
____1,35.845978,312,10.619177,5.75
____1,35.846066,313,10.619145,5.76
____1,35.846153,314,10.619113,5.77
____1,35.84624,315,10.619075,5.78
____1,35.846405,316,10.618999,5.8
____1,35.84657,317,10.618919,5.82
____1,35.846752,318,10.618811,5.84
____1,35.846886,319,10.618721,5.86
____1,35.846947,320,10.618693,5.87
____1,35.847034,321,10.61864,5.88
____1,35.847145,322,10.618541,5.9
____1,35.84727,323,10.618438,5.92
____1,35.847336,324,10.618373,5.93
____1,35.847473,325,10.618247,5.95
____1,35.847553,326,10.618187,5.96
____1,35.847717,327,10.618064,5.98
____1,35.847805,328,10.618004,5.99
____1,35.84798,329,10.617879,6.01
____1,35.848156,330,10.617754,6.03
____1,35.848248,331,10.617688,6.04
____1,35.848335,332,10.617623,6.05
____1,35.848427,333,10.6175585,6.06
____1,35.84861,334,10.617431,6.08
____1,35.848785,335,10.617307,6.1
____1,35.848953,336,10.617192,6.12
____1,35.849033,337,10.617137,6.13
____1,35.849186,338,10.617035,6.15
____1,35.849316,339,10.616944,6.17
____1,35.849403,340,10.616882,6.18
____1,35.849503,341,10.616821,6.19
____1,35.84957,342,10.616772,6.2
____1,35.849678,343,10.61669,6.21
____1,35.849827,344,10.616601,6.23
____1,35.84991,345,10.616554,6.24
____1,35.850098,346,10.616469,6.26
____1,35.850285,347,10.6164,6.28
____1,35.850468,348,10.616353,6.3
____1,35.85065,349,10.616336,6.32
____1,35.850822,350,10.616323,6.34
____1,35.85098,351,10.616315,6.36
____1,35.85106,352,10.616305,6.37
____1,35.851208,353,10.616243,6.39
____1,35.851337,354,10.616139,6.41
____1,35.851463,355,10.616076,6.43
____1,35.851578,356,10.616082,6.44
____1,35.85167,357,10.616106,6.45
____1,35.851757,358,10.616117,6.46
____1,35.85182,359,10.616124,6.47
____1,35.851913,360,10.616134,6.48
____1,35.851974,361,10.616131,6.49
____1,35.852123,362,10.616126,6.51
____1,35.852283,363,10.616117,6.53
____1,35.852364,364,10.61611,6.54
____1,35.85244,365,10.616104,6.55
____1,35.852596,366,10.616097,6.57
____1,35.852665,367,10.616093,6.58
____1,35.85282,368,10.616072,6.6
____1,35.85287,369,10.616073,6.61
____1,35.85293,370,10.616086,6.62
____1,35.852978,371,10.616094,6.63
____1,35.853115,372,10.616095,6.65
____1,35.853252,373,10.616078,6.67
____1,35.853367,374,10.616059,6.68
____1,35.853466,375,10.616042,6.69
____1,35.85367,376,10.616009,6.71
____1,35.853867,377,10.615955,6.73
____1,35.85405,378,10.615913,6.75
____1,35.854202,379,10.615891,6.77
____1,35.854332,380,10.61587,6.78
____1,35.854393,381,10.615854,6.79
____1,35.854504,382,10.61582,6.8
____1,35.854618,383,10.615793,6.81
____1,35.854675,384,10.615787,6.82
____1,35.85474,385,10.615757,6.83
____1,35.85479,386,10.615746,6.84
____1,35.85488,387,10.615741,6.85
____1,35.85502,388,10.615744,6.87
____1,35.855194,389,10.615736,6.89
____1,35.85529,390,10.615727,6.9
____1,35.85548,391,10.615705,6.92
____1,35.855656,392,10.615658,6.94
____1,35.855824,393,10.615599,6.96
____1,35.855915,394,10.615577,6.97
____1,35.856068,395,10.61556,6.99
____1,35.85615,396,10.615549,7
____1,35.856228,397,10.615535,7.01
____1,35.856304,398,10.615509,7.02
____1,35.85647,399,10.615435,7.04
____1,35.856564,400,10.615397,7.05
____1,35.856754,401,10.615315,7.07
____1,35.85685,402,10.615273,7.08
____1,35.85703,403,10.615181,7.1
____1,35.857117,404,10.61514,7.11
____1,35.8572,405,10.615101,7.12
____1,35.85728,406,10.615061,7.13
____1,35.85743,407,10.614978,7.15
____1,35.8575,408,10.614937,7.16
____1,35.857563,409,10.6149,7.17
____1,35.85762,410,10.614864,7.18
____1,35.857716,411,10.614813,7.19
____1,35.85776,412,10.614778,7.2
____1,35.857838,413,10.614743,7.21
____1,35.85794,414,10.614689,7.22
____1,35.858013,415,10.614646,7.23
____1,35.858177,416,10.614529,7.25
____1,35.858353,417,10.614398,7.27
____1,35.858524,418,10.614264,7.29
____1,35.858692,419,10.614116,7.31
____1,35.85878,420,10.614037,7.32
____1,35.85895,421,10.613874,7.34
____1,35.85904,422,10.613787,7.35
____1,35.859215,423,10.613613,7.37
____1,35.859386,424,10.613448,7.39
____1,35.85955,425,10.613288,7.41
____1,35.859634,426,10.61321,7.42
____1,35.859715,427,10.613129,7.43
____1,35.859875,428,10.612962,7.45
____1,35.85995,429,10.612884,7.46
____1,35.86003,430,10.612809,7.47
____1,35.860107,431,10.61274,7.48
____1,35.86026,432,10.612608,7.5
____1,35.86034,433,10.612544,7.51
____1,35.860477,434,10.612419,7.53
____1,35.860596,435,10.61231,7.55
____1,35.860695,436,10.61221,7.56
____1,35.860756,437,10.612149,7.57
____1,35.860794,438,10.612105,7.58
____1,35.860886,439,10.611983,7.6
____1,35.860962,440,10.611899,7.61
____1,35.861126,441,10.611724,7.63
____1,35.861305,442,10.611539,7.66
____1,35.861393,443,10.611443,7.67
____1,35.861576,444,10.611245,7.7
____1,35.861763,445,10.611048,7.73
____1,35.861954,446,10.610851,7.76
____1,35.862137,447,10.610661,7.79
____1,35.86223,448,10.610566,7.8
____1,35.862312,449,10.610475,7.81
____1,35.862476,450,10.6103,7.83
____1,35.86264,451,10.610144,7.85
____1,35.862812,452,10.60999,7.87
____1,35.862988,453,10.609824,7.89
____1,35.86307,454,10.609742,7.9
____1,35.863243,455,10.609577,7.92
____1,35.86333,456,10.609497,7.93
____1,35.86349,457,10.609342,7.95
____1,35.863564,458,10.609267,7.96
____1,35.863705,459,10.609124,7.98
____1,35.863823,460,10.608998,8
____1,35.86388,461,10.608941,8.01
____1,35.86393,462,10.608891,8.02
____1,35.864006,463,10.608808,8.03
____1,35.864075,464,10.608733,8.04
____1,35.864113,465,10.608695,8.05
____1,35.864212,466,10.608595,8.06
____1,35.864273,467,10.608536,8.07
____1,35.86441,468,10.608417,8.09
____1,35.864475,469,10.60836,8.1
____1,35.864605,470,10.608256,8.12
____1,35.864723,471,10.608163,8.14
____1,35.86481,472,10.608073,8.15
____1,35.864853,473,10.607967,8.16
____1,35.864883,474,10.607847,8.17
____1,35.864918,475,10.607777,8.18
____1,35.864975,476,10.607735,8.19
____1,35.865025,477,10.607722,8.2
____1,35.865173,478,10.607692,8.22
____1,35.86523,479,10.607675,8.23
____1,35.86527,480,10.607642,8.24
____1,35.865364,481,10.607548,8.25
____1,35.86542,482,10.607489,8.26
____1,35.86554,483,10.607369,8.28
____1,35.8656,484,10.607308,8.29
____1,35.865665,485,10.607245,8.3
____1,35.86573,486,10.607182,8.31
____1,35.865807,487,10.60712,8.32
____1,35.86587,488,10.60705,8.33
____1,35.86601,489,10.606901,8.35
____1,35.866066,490,10.606817,8.36
____1,35.866177,491,10.606654,8.38
____1,35.866238,492,10.606579,8.39
____1,35.86629,493,10.606515,8.4
____1,35.866386,494,10.606405,8.41
____1,35.86643,495,10.606362,8.42
____1,35.866493,496,10.606299,8.43
____1,35.86649,497,10.6062355,8.44
____1,35.86655,498,10.60615,8.45
____1,35.866596,499,10.606094,8.46
____1,35.866714,500,10.605965,8.48
____1,35.866867,501,10.605804,8.5
____1,35.867027,502,10.605632,8.52
____1,35.867188,503,10.605485,8.54
____1,35.867268,504,10.605423,8.55
____1,35.86742,505,10.605299,8.57
____1,35.867485,506,10.605228,8.58
____1,35.867615,507,10.60509,8.6
____1,35.86773,508,10.604949,8.62
____1,35.86778,509,10.604884,8.63
____1,35.867867,510,10.604793,8.64
____1,35.867943,511,10.604746,8.65
____1,35.868,512,10.604714,8.66
____1,35.868073,513,10.604672,8.67
____1,35.868176,514,10.604592,8.68
____1,35.868294,515,10.604486,8.7
____1,35.868404,516,10.604378,8.72
____1,35.86846,517,10.604323,8.73
____1,35.86852,518,10.60427,8.74
____1,35.86854,519,10.604182,8.75
____1,35.86857,520,10.604124,8.76
____1,35.868645,521,10.604043,8.77
____1,35.868782,522,10.603955,8.79
____1,35.86886,523,10.603907,8.8
____1,35.868935,524,10.603846,8.81
____1,35.86901,525,10.603778,8.82
____1,35.869164,526,10.603634,8.84
____1,35.86924,527,10.603555,8.85
____1,35.869312,528,10.6034775,8.86
____1,35.86946,529,10.603341,8.88
____1,35.869534,530,10.60328,8.89
____1,35.869682,531,10.60317,8.91
____1,35.86983,532,10.603077,8.93
____1,35.869987,533,10.602988,8.95
____1,35.870075,534,10.60294,8.96
____1,35.870262,535,10.602839,8.98
____1,35.870365,536,10.602783,8.99
____1,35.870472,537,10.602725,9
____1,35.870697,538,10.602611,9.03
____1,35.870914,539,10.602498,9.06
____1,35.871025,540,10.602445,9.07
____1,35.871128,541,10.602393,9.08
____1,35.87133,542,10.602296,9.1
____1,35.87152,543,10.602204,9.12
____1,35.871616,544,10.602164,9.13
____1,35.871796,545,10.602085,9.15
____1,35.871975,546,10.602007,9.17
____1,35.872158,547,10.601929,9.19
____1,35.872353,548,10.601849,9.21
____1,35.87256,549,10.601765,9.23
____1,35.87267,550,10.601727,9.24
____1,35.87289,551,10.601649,9.27
____1,35.87311,552,10.60157,9.3
____1,35.873333,553,10.601491,9.33
____1,35.873547,554,10.601402,9.36
____1,35.873653,555,10.601348,9.37
____1,35.87376,556,10.601305,9.38
____1,35.873962,557,10.601238,9.4
____1,35.874126,558,10.601184,9.42
____1,35.87422,559,10.601154,9.43
____1,35.87439,560,10.601095,9.45
____1,35.874466,561,10.601062,9.46
____1,35.87453,562,10.601031,9.47
____1,35.874664,563,10.60098,9.49
____1,35.874752,564,10.600931,9.5
____1,35.87482,565,10.600909,9.51
____1,35.874866,566,10.600894,9.52
____1,35.87499,567,10.600853,9.53
____1,35.87515,568,10.600803,9.55
____1,35.87524,569,10.600777,9.56
____1,35.875443,570,10.600714,9.58
____1,35.87566,571,10.600639,9.61
____1,35.87577,572,10.600598,9.62
____1,35.87588,573,10.600554,9.63
____1,35.876106,574,10.600463,9.66
____1,35.87622,575,10.600418,9.67
____1,35.876335,576,10.600371,9.68
____1,35.876553,577,10.600282,9.71
____1,35.87677,578,10.600198,9.74
____1,35.876877,579,10.60016,9.75
____1,35.876984,580,10.600122,9.76
____1,35.87709,581,10.600085,9.77
____1,35.877293,582,10.600009,9.79
____1,35.877396,583,10.599973,9.8
____1,35.87759,584,10.599906,9.82
____1,35.87769,585,10.599873,9.83
____1,35.877792,586,10.59984,9.84
____1,35.878002,587,10.59978,9.86
____1,35.87811,588,10.599744,9.87
____1,35.878216,589,10.599701,9.88
____1,35.878323,590,10.599652,9.89
____1,35.87852,591,10.59954,9.91
____1,35.87862,592,10.599483,9.92
____1,35.878815,593,10.599366,9.94
____1,35.879013,594,10.599278,9.96
____1,35.879116,595,10.599259,9.97
____1,35.87922,596,10.599253,9.98
____1,35.87942,597,10.599248,10
____1,35.879612,598,10.59924,10.02
____1,35.879707,599,10.599225,10.03
____1,35.879894,600,10.599174,10.05
____1,35.879993,601,10.599143,10.06
____1,35.880093,602,10.5991125,10.07
____1,35.880196,603,10.599083,10.08
____1,35.8803,604,10.599054,10.09
____1,35.88051,605,10.599007,10.11
____1,35.88061,606,10.598987,10.12
____1,35.88071,607,10.598967,10.13
____1,35.88081,608,10.598948,10.14
____1,35.880997,609,10.598913,10.16
____1,35.88109,610,10.598898,10.17
____1,35.881176,611,10.598884,10.18
____1,35.881344,612,10.598854,10.2
____1,35.88142,613,10.598839,10.21
____1,35.881493,614,10.598824,10.22
____1,35.881554,615,10.598808,10.23
____1,35.88165,616,10.59882,10.24
____1,35.881695,617,10.598815,10.25
____1,35.881794,618,10.598806,10.26
____1,35.881855,619,10.598801,10.27
____1,35.881927,620,10.598793,10.28
____1,35.88209,621,10.598763,10.3
____1,35.882183,622,10.598743,10.31
____1,35.88238,623,10.598704,10.33
____1,35.88249,624,10.59868,10.34
____1,35.882713,625,10.598632,10.37
____1,35.882824,626,10.598606,10.38
____1,35.882942,627,10.598578,10.39
____1,35.88306,628,10.598555,10.4
____1,35.883293,629,10.598505,10.43
____1,35.88341,630,10.598477,10.44
____1,35.88364,631,10.598414,10.47
____1,35.88387,632,10.598334,10.5
____1,35.884087,633,10.598242,10.53
____1,35.884193,634,10.598195,10.54
____1,35.884296,635,10.598145,10.55
____1,35.884502,636,10.598042,10.57
____1,35.884712,637,10.597934,10.6
____1,35.88482,638,10.597876,10.61
____1,35.88503,639,10.597767,10.64
____1,35.885136,640,10.5977125,10.65
____1,35.88524,641,10.597658,10.66
____1,35.885437,642,10.597546,10.68
____1,35.885635,643,10.59744,10.7
____1,35.885735,644,10.597391,10.71
____1,35.88592,645,10.5973,10.73
____1,35.886013,646,10.597257,10.74
____1,35.8861,647,10.597216,10.75
____1,35.88619,648,10.597172,10.76
____1,35.88627,649,10.597129,10.77
____1,35.88643,650,10.597044,10.79
____1,35.88658,651,10.596965,10.81
____1,35.886654,652,10.596917,10.82
____1,35.886784,653,10.596829,10.84
____1,35.886906,654,10.596761,10.85
____1,35.886967,655,10.596721,10.86
____1,35.88707,656,10.596661,10.87
____1,35.887177,657,10.5966015,10.88
____1,35.88722,658,10.596575,10.89
____1,35.88726,659,10.596557,10.89
____1,35.887386,660,10.596509,10.9
____1,35.887554,661,10.596431,10.92
____1,35.887756,662,10.596324,10.94
____1,35.887863,663,10.596265,10.95
____1,35.88807,664,10.596146,10.98
____1,35.88827,665,10.59603,11
____1,35.88837,666,10.595974,11.01
____1,35.88857,667,10.595863,11.03
____1,35.88867,668,10.595807,11.04
____1,35.88887,669,10.595701,11.06
____1,35.88907,670,10.595597,11.08
____1,35.889168,671,10.595545,11.09
____1,35.88936,672,10.595448,11.11
____1,35.889545,673,10.595366,11.13
____1,35.889633,674,10.595329,11.14
____1,35.88979,675,10.595231,11.16
____1,35.889915,676,10.595106,11.18
____1,35.889977,677,10.595045,11.19
____1,35.890095,678,10.594929,11.21
____1,35.890156,679,10.594875,11.22
____1,35.890224,680,10.594835,11.23
____1,35.89036,681,10.594782,11.25
____1,35.89043,682,10.594759,11.26
____1,35.8905,683,10.594736,11.27
____1,35.890636,684,10.5946865,11.29
____1,35.890705,685,10.594657,11.3
____1,35.890774,686,10.594624,11.31
____1,35.890907,687,10.59455,11.33
____1,35.89097,688,10.594506,11.34
____1,35.891026,689,10.594462,11.35
____1,35.891113,690,10.594391,11.36
____1,35.89119,691,10.594313,11.37
____1,35.891243,692,10.594297,11.38
____1,35.891315,693,10.594249,11.39
____1,35.891373,694,10.5942,11.4
____1,35.891518,695,10.594077,11.42
____1,35.89167,696,10.593937,11.44
____1,35.891827,697,10.593791,11.46
____1,35.891987,698,10.593634,11.48
____1,35.892155,699,10.593472,11.5
____1,35.89224,700,10.5933895,11.51
____1,35.89241,701,10.593217,11.53
____1,35.892586,702,10.59303,11.56
____1,35.892757,703,10.592833,11.59
____1,35.892925,704,10.592632,11.62
____1,35.89301,705,10.592532,11.63
____1,35.893093,706,10.592432,11.64
____1,35.893257,707,10.592237,11.67
____1,35.893337,708,10.592138,11.68
____1,35.89349,709,10.591948,11.7
____1,35.893658,710,10.591765,11.72
____1,35.89374,711,10.59168,11.73
____1,35.89392,712,10.591517,11.75
____1,35.894012,713,10.591438,11.76
____1,35.894108,714,10.59136,11.77
____1,35.894295,715,10.591208,11.79
____1,35.89448,716,10.591054,11.81
____1,35.894657,717,10.590903,11.83
____1,35.894745,718,10.590831,11.84
____1,35.894924,719,10.590689,11.86
____1,35.8951,720,10.590544,11.88
____1,35.895187,721,10.590471,11.89
____1,35.89527,722,10.590397,11.9
____1,35.895435,723,10.590247,11.92
____1,35.89559,724,10.590095,11.94
____1,35.89575,725,10.589937,11.96
____1,35.89589,726,10.589782,11.98
____1,35.895954,727,10.589705,11.99
____1,35.896015,728,10.589629,12
____1,35.89612,729,10.589489,12.02
____1,35.896206,730,10.589374,12.03
____1,35.896275,731,10.589303,12.04
____1,35.8963,732,10.589215,12.05
____1,35.896362,733,10.589145,12.06
____1,35.896458,734,10.58903,12.07
____1,35.896515,735,10.5889635,12.08
____1,35.896652,736,10.588824,12.1
____1,35.896782,737,10.588665,12.12
____1,35.896835,738,10.588574,12.13
____1,35.89688,739,10.588478,12.14
____1,35.896923,740,10.588381,12.15
____1,35.89702,741,10.588218,12.17
____1,35.897083,742,10.588158,12.18
____1,35.897224,743,10.588073,12.2
____1,35.897354,744,10.587996,12.22
____1,35.89742,745,10.587951,12.23
____1,35.897484,746,10.587896,12.24
____1,35.897552,747,10.5878315,12.25
____1,35.897705,748,10.5876875,12.27
____1,35.897877,749,10.587532,12.29
____1,35.898052,750,10.587368,12.31
____1,35.898144,751,10.587284,12.32
____1,35.898327,752,10.587118,12.35
____1,35.898518,753,10.586952,12.38
____1,35.8987,754,10.586789,12.41
____1,35.898888,755,10.586629,12.44
____1,35.899075,756,10.586472,12.47
____1,35.89926,757,10.586302,12.5
____1,35.899445,758,10.5861225,12.53
____1,35.899616,759,10.585938,12.56
____1,35.89978,760,10.585755,12.58
____1,35.899944,761,10.585583,12.6
____1,35.90012,762,10.58542,12.62
____1,35.900288,763,10.585264,12.64
____1,35.900444,764,10.585123,12.66
____1,35.900585,765,10.584993,12.68
____1,35.90072,766,10.584879,12.7
____1,35.900845,767,10.584774,12.72
____1,35.900963,768,10.58467,12.74
____1,35.901073,769,10.584564,12.76
____1,35.90115,770,10.584497,12.77
____1,35.901215,771,10.584437,12.78
____1,35.90126,772,10.58441,12.79
____1,35.901352,773,10.584361,12.8
____1,35.901466,774,10.584292,12.81
____1,35.90157,775,10.584181,12.83
____1,35.90163,776,10.584059,12.84
____1,35.901653,777,10.583996,12.85
____1,35.90169,778,10.583898,12.86
____1,35.901756,779,10.583848,12.87
____1,35.901825,780,10.583843,12.88
____1,35.901917,781,10.583822,12.89
____1,35.902023,782,10.583756,12.9
____1,35.902084,783,10.583709,12.91
____1,35.90222,784,10.583597,12.93
____1,35.902298,785,10.583537,12.94
____1,35.90245,786,10.58342,12.96
____1,35.902588,787,10.583307,12.98
____1,35.902718,788,10.583196,13
____1,35.902843,789,10.583102,13.02
____1,35.9029,790,10.58306,13.03
____1,35.902958,791,10.583018,13.04
____1,35.903004,792,10.582976,13.05
____1,35.903046,793,10.582938,13.06
____1,35.903122,794,10.582878,13.07
____1,35.90318,795,10.582818,13.08
____1,35.90325,796,10.582757,13.09
____1,35.903297,797,10.582689,13.1
____1,35.903355,798,10.582639,13.11
____1,35.903435,799,10.5825615,13.12
____1,35.903496,800,10.582504,13.13
____1,35.90364,801,10.58236,13.15
____1,35.903812,802,10.582184,13.17
____1,35.903996,803,10.581993,13.2
____1,35.90418,804,10.581794,13.23
____1,35.90436,805,10.581598,13.26
____1,35.90454,806,10.581409,13.29
____1,35.90472,807,10.581245,13.31
____1,35.90491,808,10.58112,13.33
____1,35.905113,809,10.581024,13.35
____1,35.90531,810,10.580931,13.37
____1,35.90551,811,10.580848,13.39
____1,35.905704,812,10.580771,13.41
____1,35.905804,813,10.580735,13.42
____1,35.905903,814,10.580698,13.43
____1,35.905994,815,10.580661,13.44
____1,35.906174,816,10.580581,13.46
____1,35.90626,817,10.580534,13.47
____1,35.90642,818,10.580427,13.49
____1,35.906498,819,10.580376,13.5
____1,35.906654,820,10.580289,13.52
____1,35.906734,821,10.580251,13.53
____1,35.9069,822,10.580173,13.55
____1,35.906982,823,10.580126,13.56
____1,35.907063,824,10.580072,13.57
____1,35.907146,825,10.580013,13.58
____1,35.907314,826,10.57989,13.6
____1,35.90749,827,10.579763,13.62
____1,35.907574,828,10.579704,13.63
____1,35.90774,829,10.579593,13.65
____1,35.90789,830,10.579481,13.67
____1,35.908028,831,10.579381,13.69
____1,35.908092,832,10.579336,13.7
____1,35.90821,833,10.579264,13.71
____1,35.90827,834,10.5792055,13.72
____1,35.908337,835,10.579152,13.73
____1,35.90844,836,10.57909,13.74
____1,35.908577,837,10.579002,13.76
____1,35.90874,838,10.578887,13.78
____1,35.908833,839,10.578823,13.79
____1,35.908928,840,10.578758,13.8
____1,35.909126,841,10.578623,13.83
____1,35.90933,842,10.578475,13.86
____1,35.909542,843,10.578321,13.89
____1,35.909748,844,10.578174,13.92
____1,35.909958,845,10.57803,13.95
____1,35.91016,846,10.577876,13.98
____1,35.91036,847,10.577716,14.01
____1,35.910557,848,10.577548,14.04
____1,35.91075,849,10.577395,14.07
____1,35.910847,850,10.577323,14.08
____1,35.911037,851,10.5771675,14.11
____1,35.911133,852,10.577092,14.12
____1,35.91123,853,10.577016,14.13
____1,35.911415,854,10.57687,14.15
____1,35.9116,855,10.576735,14.17
____1,35.911774,856,10.576603,14.19
____1,35.911938,857,10.576485,14.21
____1,35.91209,858,10.576374,14.23
____1,35.91222,859,10.576265,14.25
____1,35.91232,860,10.57615,14.27
____1,35.912395,861,10.576044,14.28
____1,35.912437,862,10.576008,14.29
____1,35.912525,863,10.57596,14.3
____1,35.912598,864,10.575917,14.31
____1,35.912655,865,10.575867,14.32
____1,35.912704,866,10.575826,14.33
____1,35.912754,867,10.575826,14.34
____1,35.91283,868,10.575773,14.35
____1,35.912876,869,10.575742,14.36
____1,35.91293,870,10.575702,14.37
____1,35.912987,871,10.575655,14.38
____1,35.91312,872,10.575544,14.4
____1,35.913193,873,10.575487,14.41
____1,35.913338,874,10.575367,14.43
____1,35.913414,875,10.575304,14.44
____1,35.913494,876,10.575244,14.45
____1,35.913574,877,10.575185,14.46
____1,35.91373,878,10.57506,14.48
____1,35.913815,879,10.574998,14.49
____1,35.91397,880,10.574877,14.51
____1,35.914127,881,10.574752,14.53
____1,35.91428,882,10.574623,14.55
____1,35.91435,883,10.574566,14.56
____1,35.914486,884,10.574458,14.58
____1,35.914555,885,10.574404,14.59
____1,35.914684,886,10.574297,14.61
____1,35.914753,887,10.57424,14.62
____1,35.91483,888,10.574178,14.63
____1,35.914913,889,10.574123,14.64
____1,35.91508,890,10.574008,14.66
____1,35.915257,891,10.573879,14.68
____1,35.915348,892,10.5738125,14.69
____1,35.91553,893,10.573679,14.71
____1,35.91571,894,10.5735445,14.73
____1,35.91579,895,10.573481,14.74
____1,35.91593,896,10.573365,14.76
____1,35.91606,897,10.573268,14.78
____1,35.916122,898,10.573224,14.79
____1,35.91619,899,10.573173,14.8
____1,35.916264,900,10.57312,14.81
____1,35.916386,901,10.573022,14.83
____1,35.916447,902,10.573005,14.84
____1,35.916553,903,10.572938,14.85
____1,35.916622,904,10.572895,14.86
____1,35.91677,905,10.572799,14.88
____1,35.916847,906,10.572748,14.89
____1,35.917015,907,10.572626,14.91
____1,35.917187,908,10.572502,14.93
____1,35.91728,909,10.572443,14.94
____1,35.91737,910,10.572384,14.95
____1,35.91755,911,10.572266,14.97
____1,35.917725,912,10.57215,14.99
____1,35.91781,913,10.572095,15
____1,35.91789,914,10.572041,15.01
____1,35.91805,915,10.571929,15.03
____1,35.91821,916,10.571809,15.05
____1,35.918285,917,10.571751,15.06
____1,35.918423,918,10.571652,15.08
____1,35.918488,919,10.57161,15.09
____1,35.918552,920,10.571572,15.1
____1,35.918674,921,10.5715,15.12
____1,35.918777,922,10.571436,15.13
____1,35.918846,923,10.571391,15.14
____1,35.9189,924,10.571357,15.15
____1,35.91894,925,10.571331,15.16
____1,35.919075,926,10.571249,15.18
____1,35.919254,927,10.571134,15.2
____1,35.91944,928,10.571006,15.22
____1,35.919537,929,10.570939,15.23
____1,35.919724,930,10.57081,15.25
____1,35.91982,931,10.5707445,15.26
____1,35.920006,932,10.570616,15.28
